"iteration","training-loss","Grouped runs - lm-loss-training/lm loss__MIN","Grouped runs - lm-loss-training/lm loss__MAX"
"463","5.108314514160156","5.108314514160156","5.108314514160156"
"464","5.090056419372559","5.090056419372559","5.090056419372559"
"465","5.1093292236328125","5.1093292236328125","5.1093292236328125"
"466","5.092853546142578","5.092853546142578","5.092853546142578"
"467","5.119584083557129","5.119584083557129","5.119584083557129"
"468","5.0788655281066895","5.0788655281066895","5.0788655281066895"
"469","5.113734245300293","5.113734245300293","5.113734245300293"
"470","5.116875171661377","5.116875171661377","5.116875171661377"
"471","5.081933975219727","5.081933975219727","5.081933975219727"
"472","5.05549430847168","5.05549430847168","5.05549430847168"
"473","5.087799072265625","5.087799072265625","5.087799072265625"
"474","5.095363616943359","5.095363616943359","5.095363616943359"
"475","5.064605236053467","5.064605236053467","5.064605236053467"
"476","5.088645935058594","5.088645935058594","5.088645935058594"
"477","5.074512481689453","5.074512481689453","5.074512481689453"
"478","5.0591230392456055","5.0591230392456055","5.0591230392456055"
"479","5.063465118408203","5.063465118408203","5.063465118408203"
"480","5.043835639953613","5.043835639953613","5.043835639953613"
"481","5.042634010314941","5.042634010314941","5.042634010314941"
"482","5.052338600158691","5.052338600158691","5.052338600158691"
"483","5.067086219787598","5.067086219787598","5.067086219787598"
"484","5.026311874389648","5.026311874389648","5.026311874389648"
