"iteration","training-loss","Mistral-7b-VE-algebraic-stack-a100-16node-128gpu-4096s-BS=1024-LR=6e-5-MINLR=2e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MIN","Mistral-7b-VE-algebraic-stack-a100-16node-128gpu-4096s-BS=1024-LR=6e-5-MINLR=2e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MAX"
"21148","1.4683114290237427","1.4683114290237427","1.4683114290237427"
"21149","1.475843906402588","1.475843906402588","1.475843906402588"
"21150","1.4850789308547974","1.4850789308547974","1.4850789308547974"
"21151","1.4569119215011597","1.4569119215011597","1.4569119215011597"
"21152","1.4650334119796753","1.4650334119796753","1.4650334119796753"
"21153","1.457497239112854","1.457497239112854","1.457497239112854"
"21154","1.4458004236221313","1.4458004236221313","1.4458004236221313"
"21155","1.4567604064941406","1.4567604064941406","1.4567604064941406"
"21156","1.444189429283142","1.444189429283142","1.444189429283142"
"21157","1.4843268394470215","1.4843268394470215","1.4843268394470215"
"21158","1.4638731479644775","1.4638731479644775","1.4638731479644775"
"21159","1.4578900337219238","1.4578900337219238","1.4578900337219238"
"21160","1.4505457878112793","1.4505457878112793","1.4505457878112793"
"21161","1.4592951536178589","1.4592951536178589","1.4592951536178589"
"21162","1.4737156629562378","1.4737156629562378","1.4737156629562378"
"21163","1.4727543592453003","1.4727543592453003","1.4727543592453003"
"21164","1.4725441932678223","1.4725441932678223","1.4725441932678223"
"21165","1.4687703847885132","1.4687703847885132","1.4687703847885132"
"21166","1.460187315940857","1.460187315940857","1.460187315940857"
"21167","1.4814800024032593","1.4814800024032593","1.4814800024032593"
"21168","1.4752806425094604","1.4752806425094604","1.4752806425094604"
"21169","1.4517935514450073","1.4517935514450073","1.4517935514450073"
"21170","1.4678964614868164","1.4678964614868164","1.4678964614868164"
"21171","1.4501557350158691","1.4501557350158691","1.4501557350158691"
"21172","1.4635462760925293","1.4635462760925293","1.4635462760925293"
"21173","1.4676804542541504","1.4676804542541504","1.4676804542541504"
"21174","1.4698877334594727","1.4698877334594727","1.4698877334594727"
"21175","1.4902122020721436","1.4902122020721436","1.4902122020721436"
"21176","1.4582278728485107","1.4582278728485107","1.4582278728485107"
"21177","1.4807249307632446","1.4807249307632446","1.4807249307632446"
"21178","1.4612243175506592","1.4612243175506592","1.4612243175506592"
"21179","1.4827710390090942","1.4827710390090942","1.4827710390090942"
"21180","1.4658769369125366","1.4658769369125366","1.4658769369125366"
"21181","1.4715516567230225","1.4715516567230225","1.4715516567230225"
"21182","1.4764668941497803","1.4764668941497803","1.4764668941497803"
"21183","1.456501841545105","1.456501841545105","1.456501841545105"
"21184","1.4850252866744995","1.4850252866744995","1.4850252866744995"
"21185","1.4639487266540527","1.4639487266540527","1.4639487266540527"
"21186","1.474833369255066","1.474833369255066","1.474833369255066"
"21187","1.4588130712509155","1.4588130712509155","1.4588130712509155"
"21188","1.4917134046554565","1.4917134046554565","1.4917134046554565"
"21189","1.4863826036453247","1.4863826036453247","1.4863826036453247"
"21190","1.4563838243484497","1.4563838243484497","1.4563838243484497"
"21191","1.447664499282837","1.447664499282837","1.447664499282837"
"21192","1.4765162467956543","1.4765162467956543","1.4765162467956543"
"21193","1.4430103302001953","1.4430103302001953","1.4430103302001953"
"21194","1.4669082164764404","1.4669082164764404","1.4669082164764404"
"21195","1.4745275974273682","1.4745275974273682","1.4745275974273682"
"21196","1.477230191230774","1.477230191230774","1.477230191230774"
"21197","1.4476430416107178","1.4476430416107178","1.4476430416107178"
"21198","1.4591236114501953","1.4591236114501953","1.4591236114501953"
"21199","1.4491139650344849","1.4491139650344849","1.4491139650344849"
"21200","1.4537016153335571","1.4537016153335571","1.4537016153335571"
"21201","1.4705222845077515","1.4705222845077515","1.4705222845077515"
"21202","1.4691177606582642","1.4691177606582642","1.4691177606582642"
"21203","1.4493210315704346","1.4493210315704346","1.4493210315704346"
"21204","1.4662538766860962","1.4662538766860962","1.4662538766860962"
"21205","1.4543851613998413","1.4543851613998413","1.4543851613998413"
"21206","1.4464585781097412","1.4464585781097412","1.4464585781097412"
"21207","1.4530019760131836","1.4530019760131836","1.4530019760131836"
"21208","1.4642354249954224","1.4642354249954224","1.4642354249954224"
"21209","1.464073896408081","1.464073896408081","1.464073896408081"
"21210","1.4770922660827637","1.4770922660827637","1.4770922660827637"
"21211","1.4703433513641357","1.4703433513641357","1.4703433513641357"
"21212","1.4810810089111328","1.4810810089111328","1.4810810089111328"
"21213","1.4769233465194702","1.4769233465194702","1.4769233465194702"
"21214","1.473265290260315","1.473265290260315","1.473265290260315"
"21215","1.4528144598007202","1.4528144598007202","1.4528144598007202"
"21216","1.437043309211731","1.437043309211731","1.437043309211731"
"21217","1.4685865640640259","1.4685865640640259","1.4685865640640259"
"21218","1.4515126943588257","1.4515126943588257","1.4515126943588257"
"21219","1.4700982570648193","1.4700982570648193","1.4700982570648193"
"21220","1.4718799591064453","1.4718799591064453","1.4718799591064453"
"21221","1.4722974300384521","1.4722974300384521","1.4722974300384521"
"21222","1.4645967483520508","1.4645967483520508","1.4645967483520508"
"21223","1.4659762382507324","1.4659762382507324","1.4659762382507324"
"21224","1.4651873111724854","1.4651873111724854","1.4651873111724854"
"21225","1.4607311487197876","1.4607311487197876","1.4607311487197876"
"21226","1.464924693107605","1.464924693107605","1.464924693107605"
"21227","1.4757111072540283","1.4757111072540283","1.4757111072540283"
"21228","1.4618597030639648","1.4618597030639648","1.4618597030639648"
"21229","1.4519232511520386","1.4519232511520386","1.4519232511520386"
"21230","1.474226474761963","1.474226474761963","1.474226474761963"
"21231","1.4587196111679077","1.4587196111679077","1.4587196111679077"
"21232","1.4694076776504517","1.4694076776504517","1.4694076776504517"
"21233","1.4590216875076294","1.4590216875076294","1.4590216875076294"
"21234","1.4563615322113037","1.4563615322113037","1.4563615322113037"
"21235","1.4462335109710693","1.4462335109710693","1.4462335109710693"
"21236","1.4699609279632568","1.4699609279632568","1.4699609279632568"
"21237","1.4571502208709717","1.4571502208709717","1.4571502208709717"
"21238","1.466819405555725","1.466819405555725","1.466819405555725"
"21239","1.4651517868041992","1.4651517868041992","1.4651517868041992"
"21240","1.4474296569824219","1.4474296569824219","1.4474296569824219"
"21241","1.4635485410690308","1.4635485410690308","1.4635485410690308"
"21242","1.4620290994644165","1.4620290994644165","1.4620290994644165"
"21243","1.4600164890289307","1.4600164890289307","1.4600164890289307"
"21244","1.4555131196975708","1.4555131196975708","1.4555131196975708"
"21245","1.4619606733322144","1.4619606733322144","1.4619606733322144"
"21246","1.4612890481948853","1.4612890481948853","1.4612890481948853"
"21247","1.4615148305892944","1.4615148305892944","1.4615148305892944"
"21248","1.4649994373321533","1.4649994373321533","1.4649994373321533"
"21249","1.452399492263794","1.452399492263794","1.452399492263794"
"21250","1.4687899351119995","1.4687899351119995","1.4687899351119995"
"21251","1.4714857339859009","1.4714857339859009","1.4714857339859009"
"21252","1.4592498540878296","1.4592498540878296","1.4592498540878296"
"21253","1.4705283641815186","1.4705283641815186","1.4705283641815186"
"21254","1.462915301322937","1.462915301322937","1.462915301322937"
"21255","1.4576919078826904","1.4576919078826904","1.4576919078826904"
"21256","1.4679477214813232","1.4679477214813232","1.4679477214813232"
"21257","1.4668697118759155","1.4668697118759155","1.4668697118759155"
"21258","1.4773441553115845","1.4773441553115845","1.4773441553115845"
"21259","1.4742518663406372","1.4742518663406372","1.4742518663406372"
"21260","1.4642382860183716","1.4642382860183716","1.4642382860183716"
"21261","1.4483810663223267","1.4483810663223267","1.4483810663223267"
"21262","1.4779491424560547","1.4779491424560547","1.4779491424560547"
"21263","1.467840313911438","1.467840313911438","1.467840313911438"
"21264","1.4606688022613525","1.4606688022613525","1.4606688022613525"
"21265","1.4363123178482056","1.4363123178482056","1.4363123178482056"
"21266","1.4621608257293701","1.4621608257293701","1.4621608257293701"
"21267","1.488122820854187","1.488122820854187","1.488122820854187"
"21268","1.4591195583343506","1.4591195583343506","1.4591195583343506"
"21269","1.4770814180374146","1.4770814180374146","1.4770814180374146"
"21270","1.448044776916504","1.448044776916504","1.448044776916504"
"21271","1.4807919263839722","1.4807919263839722","1.4807919263839722"
"21272","1.4492146968841553","1.4492146968841553","1.4492146968841553"
"21273","1.4587905406951904","1.4587905406951904","1.4587905406951904"
"21274","1.4478247165679932","1.4478247165679932","1.4478247165679932"
"21275","1.4530301094055176","1.4530301094055176","1.4530301094055176"
"21276","1.4695634841918945","1.4695634841918945","1.4695634841918945"
"21277","1.4638583660125732","1.4638583660125732","1.4638583660125732"
"21278","1.4540762901306152","1.4540762901306152","1.4540762901306152"
"21279","1.4526329040527344","1.4526329040527344","1.4526329040527344"
"21280","1.4750277996063232","1.4750277996063232","1.4750277996063232"
"21281","1.4722212553024292","1.4722212553024292","1.4722212553024292"
"21282","1.471716046333313","1.471716046333313","1.471716046333313"
"21283","1.4679794311523438","1.4679794311523438","1.4679794311523438"
"21284","1.4899134635925293","1.4899134635925293","1.4899134635925293"
"21285","1.4845670461654663","1.4845670461654663","1.4845670461654663"
"21286","1.4697070121765137","1.4697070121765137","1.4697070121765137"
"21287","1.4709880352020264","1.4709880352020264","1.4709880352020264"
"21288","1.4759029150009155","1.4759029150009155","1.4759029150009155"
"21289","1.474652647972107","1.474652647972107","1.474652647972107"
"21290","1.4642540216445923","1.4642540216445923","1.4642540216445923"
"21291","1.4524874687194824","1.4524874687194824","1.4524874687194824"
"21292","1.4637861251831055","1.4637861251831055","1.4637861251831055"
"21293","1.4682435989379883","1.4682435989379883","1.4682435989379883"
"21294","1.4808415174484253","1.4808415174484253","1.4808415174484253"
"21295","1.437896966934204","1.437896966934204","1.437896966934204"
"21296","1.452825903892517","1.452825903892517","1.452825903892517"
"21297","1.4808069467544556","1.4808069467544556","1.4808069467544556"
"21298","1.4578430652618408","1.4578430652618408","1.4578430652618408"
"21299","1.451200246810913","1.451200246810913","1.451200246810913"
"21300","1.4626286029815674","1.4626286029815674","1.4626286029815674"
"21301","1.4534581899642944","1.4534581899642944","1.4534581899642944"
"21302","1.4656814336776733","1.4656814336776733","1.4656814336776733"
"21303","1.465362548828125","1.465362548828125","1.465362548828125"
"21304","1.4710184335708618","1.4710184335708618","1.4710184335708618"
"21305","1.4659591913223267","1.4659591913223267","1.4659591913223267"
"21306","1.4657814502716064","1.4657814502716064","1.4657814502716064"
"21307","1.4650133848190308","1.4650133848190308","1.4650133848190308"
"21308","1.4778342247009277","1.4778342247009277","1.4778342247009277"
"21309","1.4807132482528687","1.4807132482528687","1.4807132482528687"
"21310","1.4807720184326172","1.4807720184326172","1.4807720184326172"
"21311","1.459628701210022","1.459628701210022","1.459628701210022"
"21312","1.4507826566696167","1.4507826566696167","1.4507826566696167"
"21313","1.4664998054504395","1.4664998054504395","1.4664998054504395"
"21314","1.4536172151565552","1.4536172151565552","1.4536172151565552"
"21315","1.467315912246704","1.467315912246704","1.467315912246704"
"21316","1.4631414413452148","1.4631414413452148","1.4631414413452148"
"21317","1.45567786693573","1.45567786693573","1.45567786693573"
"21318","1.4540653228759766","1.4540653228759766","1.4540653228759766"
"21319","1.4735383987426758","1.4735383987426758","1.4735383987426758"
"21320","1.4669725894927979","1.4669725894927979","1.4669725894927979"
"21321","1.4740228652954102","1.4740228652954102","1.4740228652954102"
"21322","1.4520586729049683","1.4520586729049683","1.4520586729049683"
"21323","1.4731065034866333","1.4731065034866333","1.4731065034866333"
"21324","1.4750118255615234","1.4750118255615234","1.4750118255615234"
"21325","1.4636740684509277","1.4636740684509277","1.4636740684509277"
"21326","1.4618779420852661","1.4618779420852661","1.4618779420852661"
"21327","1.490959882736206","1.490959882736206","1.490959882736206"
"21328","1.459791898727417","1.459791898727417","1.459791898727417"
"21329","1.4676017761230469","1.4676017761230469","1.4676017761230469"
"21330","1.4708977937698364","1.4708977937698364","1.4708977937698364"
"21331","1.4795665740966797","1.4795665740966797","1.4795665740966797"
"21332","1.4758485555648804","1.4758485555648804","1.4758485555648804"
"21333","1.4649410247802734","1.4649410247802734","1.4649410247802734"
"21334","1.452142596244812","1.452142596244812","1.452142596244812"
"21335","1.4703397750854492","1.4703397750854492","1.4703397750854492"
"21336","1.4591976404190063","1.4591976404190063","1.4591976404190063"
"21337","1.4777977466583252","1.4777977466583252","1.4777977466583252"
"21338","1.4773890972137451","1.4773890972137451","1.4773890972137451"
"21339","1.4675558805465698","1.4675558805465698","1.4675558805465698"
"21340","1.4570156335830688","1.4570156335830688","1.4570156335830688"
"21341","1.4748646020889282","1.4748646020889282","1.4748646020889282"
"21342","1.4631789922714233","1.4631789922714233","1.4631789922714233"
"21343","1.4767969846725464","1.4767969846725464","1.4767969846725464"
"21344","1.4655348062515259","1.4655348062515259","1.4655348062515259"
"21345","1.460396647453308","1.460396647453308","1.460396647453308"
"21346","1.461348295211792","1.461348295211792","1.461348295211792"
"21347","1.466143012046814","1.466143012046814","1.466143012046814"
"21348","1.468842625617981","1.468842625617981","1.468842625617981"
"21349","1.4659987688064575","1.4659987688064575","1.4659987688064575"
"21350","1.4709364175796509","1.4709364175796509","1.4709364175796509"
"21351","1.4717079401016235","1.4717079401016235","1.4717079401016235"
"21352","1.4799208641052246","1.4799208641052246","1.4799208641052246"
"21353","1.4648064374923706","1.4648064374923706","1.4648064374923706"
"21354","1.488355040550232","1.488355040550232","1.488355040550232"
"21355","1.453451156616211","1.453451156616211","1.453451156616211"
"21356","1.4799892902374268","1.4799892902374268","1.4799892902374268"
"21357","1.4541493654251099","1.4541493654251099","1.4541493654251099"
"21358","1.4655964374542236","1.4655964374542236","1.4655964374542236"
"21359","1.4581830501556396","1.4581830501556396","1.4581830501556396"
"21360","1.4407222270965576","1.4407222270965576","1.4407222270965576"
"21361","1.4663724899291992","1.4663724899291992","1.4663724899291992"
"21362","1.4773452281951904","1.4773452281951904","1.4773452281951904"
"21363","1.4550505876541138","1.4550505876541138","1.4550505876541138"
"21364","1.467753291130066","1.467753291130066","1.467753291130066"
"21365","1.454447627067566","1.454447627067566","1.454447627067566"
"21366","1.4627790451049805","1.4627790451049805","1.4627790451049805"
"21367","1.4548513889312744","1.4548513889312744","1.4548513889312744"
"21368","1.4438538551330566","1.4438538551330566","1.4438538551330566"
"21369","1.4639778137207031","1.4639778137207031","1.4639778137207031"
"21370","1.4796109199523926","1.4796109199523926","1.4796109199523926"
"21371","1.478859782218933","1.478859782218933","1.478859782218933"
"21372","1.4677321910858154","1.4677321910858154","1.4677321910858154"
"21373","1.4648613929748535","1.4648613929748535","1.4648613929748535"
"21374","1.4899542331695557","1.4899542331695557","1.4899542331695557"
"21375","1.4859881401062012","1.4859881401062012","1.4859881401062012"
"21376","1.4597941637039185","1.4597941637039185","1.4597941637039185"
"21377","1.462384819984436","1.462384819984436","1.462384819984436"
"21378","1.4559727907180786","1.4559727907180786","1.4559727907180786"
"21379","1.4812532663345337","1.4812532663345337","1.4812532663345337"
"21380","1.447160005569458","1.447160005569458","1.447160005569458"
"21381","1.4671788215637207","1.4671788215637207","1.4671788215637207"
"21382","1.475097894668579","1.475097894668579","1.475097894668579"
"21383","1.4923938512802124","1.4923938512802124","1.4923938512802124"
"21384","1.473311424255371","1.473311424255371","1.473311424255371"
"21385","1.4533964395523071","1.4533964395523071","1.4533964395523071"
"21386","1.4707832336425781","1.4707832336425781","1.4707832336425781"
"21387","1.4518020153045654","1.4518020153045654","1.4518020153045654"
"21388","1.4833093881607056","1.4833093881607056","1.4833093881607056"
"21389","1.4621535539627075","1.4621535539627075","1.4621535539627075"
"21390","1.454296350479126","1.454296350479126","1.454296350479126"
"21391","1.4679465293884277","1.4679465293884277","1.4679465293884277"
"21392","1.457664132118225","1.457664132118225","1.457664132118225"
"21393","1.4767742156982422","1.4767742156982422","1.4767742156982422"
"21394","1.457540512084961","1.457540512084961","1.457540512084961"
"21395","1.4699010848999023","1.4699010848999023","1.4699010848999023"
"21396","1.484356164932251","1.484356164932251","1.484356164932251"
"21397","1.474217176437378","1.474217176437378","1.474217176437378"
"21398","1.4560307264328003","1.4560307264328003","1.4560307264328003"
"21399","1.4658915996551514","1.4658915996551514","1.4658915996551514"
"21400","1.4703119993209839","1.4703119993209839","1.4703119993209839"
"21401","1.463383436203003","1.463383436203003","1.463383436203003"
"21402","1.4639086723327637","1.4639086723327637","1.4639086723327637"
"21403","1.4573746919631958","1.4573746919631958","1.4573746919631958"
"21404","1.4611972570419312","1.4611972570419312","1.4611972570419312"
"21405","1.4738543033599854","1.4738543033599854","1.4738543033599854"
"21406","1.4809404611587524","1.4809404611587524","1.4809404611587524"
"21407","1.4569594860076904","1.4569594860076904","1.4569594860076904"
"21408","1.4669499397277832","1.4669499397277832","1.4669499397277832"
"21409","1.4618499279022217","1.4618499279022217","1.4618499279022217"
"21410","1.4741461277008057","1.4741461277008057","1.4741461277008057"
"21411","1.470807433128357","1.470807433128357","1.470807433128357"
"21412","1.4661598205566406","1.4661598205566406","1.4661598205566406"
"21413","1.4515883922576904","1.4515883922576904","1.4515883922576904"
"21414","1.455185055732727","1.455185055732727","1.455185055732727"
"21415","1.4617613554000854","1.4617613554000854","1.4617613554000854"
"21416","1.4758641719818115","1.4758641719818115","1.4758641719818115"
"21417","1.442060947418213","1.442060947418213","1.442060947418213"
"21418","1.4674053192138672","1.4674053192138672","1.4674053192138672"
"21419","1.479735016822815","1.479735016822815","1.479735016822815"
"21420","1.4786046743392944","1.4786046743392944","1.4786046743392944"
"21421","1.4469438791275024","1.4469438791275024","1.4469438791275024"
"21422","1.4729382991790771","1.4729382991790771","1.4729382991790771"
"21423","1.4567562341690063","1.4567562341690063","1.4567562341690063"
"21424","1.4804672002792358","1.4804672002792358","1.4804672002792358"
"21425","1.4696580171585083","1.4696580171585083","1.4696580171585083"
"21426","1.4437203407287598","1.4437203407287598","1.4437203407287598"
"21427","1.4535961151123047","1.4535961151123047","1.4535961151123047"
"21428","1.4589226245880127","1.4589226245880127","1.4589226245880127"
"21429","1.4604805707931519","1.4604805707931519","1.4604805707931519"
"21430","1.4508156776428223","1.4508156776428223","1.4508156776428223"
"21431","1.4491338729858398","1.4491338729858398","1.4491338729858398"
"21432","1.4809011220932007","1.4809011220932007","1.4809011220932007"
"21433","1.4598114490509033","1.4598114490509033","1.4598114490509033"
"21434","1.4900165796279907","1.4900165796279907","1.4900165796279907"
"21435","1.4645485877990723","1.4645485877990723","1.4645485877990723"
"21436","1.4449023008346558","1.4449023008346558","1.4449023008346558"
"21437","1.4690296649932861","1.4690296649932861","1.4690296649932861"
"21438","1.4590568542480469","1.4590568542480469","1.4590568542480469"
"21439","1.4865467548370361","1.4865467548370361","1.4865467548370361"
"21440","1.479124665260315","1.479124665260315","1.479124665260315"
"21441","1.466317892074585","1.466317892074585","1.466317892074585"
"21442","1.4612959623336792","1.4612959623336792","1.4612959623336792"
"21443","1.4488708972930908","1.4488708972930908","1.4488708972930908"
"21444","1.4679657220840454","1.4679657220840454","1.4679657220840454"
"21445","1.4801764488220215","1.4801764488220215","1.4801764488220215"
"21446","1.4871455430984497","1.4871455430984497","1.4871455430984497"
"21447","1.4605989456176758","1.4605989456176758","1.4605989456176758"
"21448","1.4691160917282104","1.4691160917282104","1.4691160917282104"
"21449","1.4680551290512085","1.4680551290512085","1.4680551290512085"
"21450","1.4666755199432373","1.4666755199432373","1.4666755199432373"
"21451","1.4595701694488525","1.4595701694488525","1.4595701694488525"
"21452","1.458929181098938","1.458929181098938","1.458929181098938"
"21453","1.4674758911132812","1.4674758911132812","1.4674758911132812"
"21454","1.4757407903671265","1.4757407903671265","1.4757407903671265"
"21455","1.4649118185043335","1.4649118185043335","1.4649118185043335"
"21456","1.4596130847930908","1.4596130847930908","1.4596130847930908"
"21457","1.4725215435028076","1.4725215435028076","1.4725215435028076"
"21458","1.4644980430603027","1.4644980430603027","1.4644980430603027"
"21459","1.4574329853057861","1.4574329853057861","1.4574329853057861"
"21460","1.4695355892181396","1.4695355892181396","1.4695355892181396"
"21461","1.483185052871704","1.483185052871704","1.483185052871704"
"21462","1.482141137123108","1.482141137123108","1.482141137123108"
"21463","1.4704889059066772","1.4704889059066772","1.4704889059066772"
"21464","1.4699606895446777","1.4699606895446777","1.4699606895446777"
"21465","1.4705982208251953","1.4705982208251953","1.4705982208251953"
"21466","1.4618933200836182","1.4618933200836182","1.4618933200836182"
"21467","1.4576525688171387","1.4576525688171387","1.4576525688171387"
"21468","1.482103943824768","1.482103943824768","1.482103943824768"
"21469","1.458073377609253","1.458073377609253","1.458073377609253"
"21470","1.46346116065979","1.46346116065979","1.46346116065979"
"21471","1.4682551622390747","1.4682551622390747","1.4682551622390747"
"21472","1.4608869552612305","1.4608869552612305","1.4608869552612305"
"21473","1.4415098428726196","1.4415098428726196","1.4415098428726196"
"21474","1.4436655044555664","1.4436655044555664","1.4436655044555664"
"21475","1.4832627773284912","1.4832627773284912","1.4832627773284912"
"21476","1.4578335285186768","1.4578335285186768","1.4578335285186768"
"21477","1.4729077816009521","1.4729077816009521","1.4729077816009521"
"21478","1.4840060472488403","1.4840060472488403","1.4840060472488403"
"21479","1.4620846509933472","1.4620846509933472","1.4620846509933472"
"21480","1.4717588424682617","1.4717588424682617","1.4717588424682617"
"21481","1.4637577533721924","1.4637577533721924","1.4637577533721924"
"21482","1.4839115142822266","1.4839115142822266","1.4839115142822266"
"21483","1.4603056907653809","1.4603056907653809","1.4603056907653809"
"21484","1.4443351030349731","1.4443351030349731","1.4443351030349731"
"21485","1.4541984796524048","1.4541984796524048","1.4541984796524048"
"21486","1.4367094039916992","1.4367094039916992","1.4367094039916992"
"21487","1.4723944664001465","1.4723944664001465","1.4723944664001465"
"21488","1.465052604675293","1.465052604675293","1.465052604675293"
"21489","1.4448254108428955","1.4448254108428955","1.4448254108428955"
"21490","1.461076259613037","1.461076259613037","1.461076259613037"
"21491","1.4788322448730469","1.4788322448730469","1.4788322448730469"
"21492","1.4666881561279297","1.4666881561279297","1.4666881561279297"
"21493","1.4571726322174072","1.4571726322174072","1.4571726322174072"
"21494","1.4743077754974365","1.4743077754974365","1.4743077754974365"
"21495","1.4671787023544312","1.4671787023544312","1.4671787023544312"
"21496","1.4772356748580933","1.4772356748580933","1.4772356748580933"
"21497","1.4699589014053345","1.4699589014053345","1.4699589014053345"
"21498","1.452691674232483","1.452691674232483","1.452691674232483"
"21499","1.4426285028457642","1.4426285028457642","1.4426285028457642"
"21500","1.4799655675888062","1.4799655675888062","1.4799655675888062"
"21501","1.4672491550445557","1.4672491550445557","1.4672491550445557"
"21502","1.4782905578613281","1.4782905578613281","1.4782905578613281"
"21503","1.4637259244918823","1.4637259244918823","1.4637259244918823"
"21504","1.472938895225525","1.472938895225525","1.472938895225525"
"21505","1.4773101806640625","1.4773101806640625","1.4773101806640625"
"21506","1.4633008241653442","1.4633008241653442","1.4633008241653442"
"21507","1.4616378545761108","1.4616378545761108","1.4616378545761108"
"21508","1.4647514820098877","1.4647514820098877","1.4647514820098877"
"21509","1.4624303579330444","1.4624303579330444","1.4624303579330444"
"21510","1.4826606512069702","1.4826606512069702","1.4826606512069702"
"21511","1.457901120185852","1.457901120185852","1.457901120185852"
"21512","1.4706931114196777","1.4706931114196777","1.4706931114196777"
"21513","1.466235876083374","1.466235876083374","1.466235876083374"
"21514","1.4568825960159302","1.4568825960159302","1.4568825960159302"
"21515","1.4669837951660156","1.4669837951660156","1.4669837951660156"
"21516","1.458271861076355","1.458271861076355","1.458271861076355"
"21517","1.465742588043213","1.465742588043213","1.465742588043213"
"21518","1.4569753408432007","1.4569753408432007","1.4569753408432007"
"21519","1.4726046323776245","1.4726046323776245","1.4726046323776245"
"21520","1.4476577043533325","1.4476577043533325","1.4476577043533325"
"21521","1.4425171613693237","1.4425171613693237","1.4425171613693237"
"21522","1.466989517211914","1.466989517211914","1.466989517211914"
"21523","1.4607993364334106","1.4607993364334106","1.4607993364334106"
"21524","1.4733554124832153","1.4733554124832153","1.4733554124832153"
"21525","1.4688740968704224","1.4688740968704224","1.4688740968704224"
"21526","1.4508280754089355","1.4508280754089355","1.4508280754089355"
"21527","1.4702919721603394","1.4702919721603394","1.4702919721603394"
"21528","1.4740077257156372","1.4740077257156372","1.4740077257156372"
"21529","1.459770917892456","1.459770917892456","1.459770917892456"
"21530","1.4590867757797241","1.4590867757797241","1.4590867757797241"
"21531","1.4756265878677368","1.4756265878677368","1.4756265878677368"
"21532","1.4730210304260254","1.4730210304260254","1.4730210304260254"
"21533","1.4733586311340332","1.4733586311340332","1.4733586311340332"
"21534","1.4496235847473145","1.4496235847473145","1.4496235847473145"
"21535","1.462127923965454","1.462127923965454","1.462127923965454"
"21536","1.4519319534301758","1.4519319534301758","1.4519319534301758"
"21537","1.4836945533752441","1.4836945533752441","1.4836945533752441"
"21538","1.4575464725494385","1.4575464725494385","1.4575464725494385"
"21539","1.4636499881744385","1.4636499881744385","1.4636499881744385"
"21540","1.4638352394104004","1.4638352394104004","1.4638352394104004"
"21541","1.4636361598968506","1.4636361598968506","1.4636361598968506"
"21542","1.4577637910842896","1.4577637910842896","1.4577637910842896"
"21543","1.466163992881775","1.466163992881775","1.466163992881775"
"21544","1.4697821140289307","1.4697821140289307","1.4697821140289307"
"21545","1.4763038158416748","1.4763038158416748","1.4763038158416748"
"21546","1.472458004951477","1.472458004951477","1.472458004951477"
"21547","1.458991289138794","1.458991289138794","1.458991289138794"
"21548","1.4656593799591064","1.4656593799591064","1.4656593799591064"
"21549","1.4534680843353271","1.4534680843353271","1.4534680843353271"
"21550","1.4772411584854126","1.4772411584854126","1.4772411584854126"
"21551","1.4635440111160278","1.4635440111160278","1.4635440111160278"
"21552","1.4731742143630981","1.4731742143630981","1.4731742143630981"
"21553","1.467910885810852","1.467910885810852","1.467910885810852"
"21554","1.473099708557129","1.473099708557129","1.473099708557129"
"21555","1.4634116888046265","1.4634116888046265","1.4634116888046265"
"21556","1.4789562225341797","1.4789562225341797","1.4789562225341797"
"21557","1.4618537425994873","1.4618537425994873","1.4618537425994873"
"21558","1.4570660591125488","1.4570660591125488","1.4570660591125488"
"21559","1.4781986474990845","1.4781986474990845","1.4781986474990845"
"21560","1.46445631980896","1.46445631980896","1.46445631980896"
"21561","1.4804322719573975","1.4804322719573975","1.4804322719573975"
"21562","1.486788272857666","1.486788272857666","1.486788272857666"
"21563","1.4714871644973755","1.4714871644973755","1.4714871644973755"
"21564","1.4670454263687134","1.4670454263687134","1.4670454263687134"
"21565","1.4653022289276123","1.4653022289276123","1.4653022289276123"
"21566","1.461344838142395","1.461344838142395","1.461344838142395"
"21567","1.4465293884277344","1.4465293884277344","1.4465293884277344"
"21568","1.4719542264938354","1.4719542264938354","1.4719542264938354"
"21569","1.4522291421890259","1.4522291421890259","1.4522291421890259"
"21570","1.4765197038650513","1.4765197038650513","1.4765197038650513"
"21571","1.44926917552948","1.44926917552948","1.44926917552948"
"21572","1.4717549085617065","1.4717549085617065","1.4717549085617065"
"21573","1.4689596891403198","1.4689596891403198","1.4689596891403198"
"21574","1.4625394344329834","1.4625394344329834","1.4625394344329834"
"21575","1.4651210308074951","1.4651210308074951","1.4651210308074951"
"21576","1.471264123916626","1.471264123916626","1.471264123916626"
"21577","1.4718989133834839","1.4718989133834839","1.4718989133834839"
"21578","1.4748700857162476","1.4748700857162476","1.4748700857162476"
"21579","1.4701063632965088","1.4701063632965088","1.4701063632965088"
"21580","1.4713938236236572","1.4713938236236572","1.4713938236236572"
"21581","1.4622979164123535","1.4622979164123535","1.4622979164123535"
"21582","1.4575458765029907","1.4575458765029907","1.4575458765029907"
"21583","1.4625924825668335","1.4625924825668335","1.4625924825668335"
"21584","1.495080590248108","1.495080590248108","1.495080590248108"
"21585","1.457686424255371","1.457686424255371","1.457686424255371"
"21586","1.475262999534607","1.475262999534607","1.475262999534607"
